FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,ジオメトリ,source_file,total_volume,datetime,hour,dayofweek,is_weekend,hour_sin,hour_cos,station_6110080,station_6110090,station_6110100,station_6110530,congestion_class
t_travospublic_measure_1h.8049364,86,,6110080,2,20251105,200,138,118,0,0,0,0,0,167,125,0,0,0,0,0,3,202511050200,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,548,2025-11-05 02:00:00,2,2,0,0.49999999999999994,0.8660254037844387,True,False,False,False,low
t_travospublic_measure_1h.8049365,86,,6110090,2,20251105,200,194,162,0,0,0,0,0,165,162,0,0,0,0,0,3,202511050200,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,683,2025-11-05 02:00:00,2,2,0,0.49999999999999994,0.8660254037844387,False,True,False,False,low
t_travospublic_measure_1h.8049366,86,,6110100,2,20251105,200,33,56,0,0,0,0,0,54,44,0,0,0,0,0,3,202511050200,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,187,2025-11-05 02:00:00,2,2,0,0.49999999999999994,0.8660254037844387,False,False,True,False,low
t_travospublic_measure_1h.8049406,86,,6110530,2,20251105,200,93,58,0,0,0,0,0,88,90,0,0,0,0,0,3,202511050200,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,329,2025-11-05 02:00:00,2,2,0,0.49999999999999994,0.8660254037844387,False,False,False,True,low
t_travospublic_measure_1h.8050473,86,,6110080,2,20251105,300,140,162,0,0,0,0,0,151,159,0,0,0,0,0,3,202511050300,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,612,2025-11-05 03:00:00,3,2,0,0.7071067811865475,0.7071067811865476,True,False,False,False,low
t_travospublic_measure_1h.8050474,86,,6110090,2,20251105,300,164,168,0,0,0,0,0,170,189,0,0,0,0,0,3,202511050300,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,691,2025-11-05 03:00:00,3,2,0,0.7071067811865475,0.7071067811865476,False,True,False,False,low
t_travospublic_measure_1h.8050475,86,,6110100,2,20251105,300,41,74,0,0,0,0,0,44,42,0,0,0,0,0,3,202511050300,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,201,2025-11-05 03:00:00,3,2,0,0.7071067811865475,0.7071067811865476,False,False,True,False,low
t_travospublic_measure_1h.8050515,86,,6110530,2,20251105,300,61,92,0,0,0,0,0,95,122,0,0,0,0,0,3,202511050300,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,370,2025-11-05 03:00:00,3,2,0,0.7071067811865475,0.7071067811865476,False,False,False,True,low
t_travospublic_measure_1h.8051582,86,,6110080,2,20251105,400,186,204,0,0,0,0,0,241,210,0,0,0,0,0,3,202511050400,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,841,2025-11-05 04:00:00,4,2,0,0.8660254037844386,0.5000000000000001,True,False,False,False,low
t_travospublic_measure_1h.8051583,86,,6110090,2,20251105,400,222,259,0,0,0,0,0,237,239,0,0,0,0,0,3,202511050400,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,957,2025-11-05 04:00:00,4,2,0,0.8660254037844386,0.5000000000000001,False,True,False,False,low
t_travospublic_measure_1h.8051584,86,,6110100,2,20251105,400,85,83,0,0,0,0,0,68,88,0,0,0,0,0,3,202511050400,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,324,2025-11-05 04:00:00,4,2,0,0.8660254037844386,0.5000000000000001,False,False,True,False,low
t_travospublic_measure_1h.8051624,86,,6110530,2,20251105,400,167,134,0,0,0,0,0,111,137,0,0,0,0,0,3,202511050400,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,549,2025-11-05 04:00:00,4,2,0,0.8660254037844386,0.5000000000000001,False,False,False,True,low
t_travospublic_measure_1h.8052689,86,,6110080,2,20251105,500,417,350,0,0,0,0,0,455,303,0,0,0,0,0,3,202511050500,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,1525,2025-11-05 05:00:00,5,2,0,0.9659258262890683,0.25881904510252074,True,False,False,False,medium
t_travospublic_measure_1h.8052690,86,,6110090,2,20251105,500,498,357,0,0,0,0,0,659,320,0,0,0,0,0,3,202511050500,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,1834,2025-11-05 05:00:00,5,2,0,0.9659258262890683,0.25881904510252074,False,True,False,False,medium
t_travospublic_measure_1h.8052691,86,,6110100,2,20251105,500,227,110,0,0,0,0,0,161,119,0,0,0,0,0,3,202511050500,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,617,2025-11-05 05:00:00,5,2,0,0.9659258262890683,0.25881904510252074,False,False,True,False,low
t_travospublic_measure_1h.8052731,86,,6110530,2,20251105,500,354,178,0,0,0,0,0,295,179,0,0,0,0,0,3,202511050500,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,1006,2025-11-05 05:00:00,5,2,0,0.9659258262890683,0.25881904510252074,False,False,False,True,low
t_travospublic_measure_1h.8053798,86,,6110080,2,20251105,600,1057,409,0,0,0,0,0,1144,391,0,0,0,0,0,3,202511050600,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,3001,2025-11-05 06:00:00,6,2,0,1.0,6.123233995736766e-17,True,False,False,False,high
t_travospublic_measure_1h.8053799,86,,6110090,2,20251105,600,1273,470,0,0,0,0,0,1445,407,0,0,0,0,0,3,202511050600,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3595,2025-11-05 06:00:00,6,2,0,1.0,6.123233995736766e-17,False,True,False,False,high
t_travospublic_measure_1h.8053800,86,,6110100,2,20251105,600,535,163,0,0,0,0,0,397,125,0,0,0,0,0,3,202511050600,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1220,2025-11-05 06:00:00,6,2,0,1.0,6.123233995736766e-17,False,False,True,False,medium
t_travospublic_measure_1h.8053840,86,,6110530,2,20251105,600,1053,237,0,0,0,0,0,656,244,0,0,0,0,0,3,202511050600,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,2190,2025-11-05 06:00:00,6,2,0,1.0,6.123233995736766e-17,False,False,False,True,high
t_travospublic_measure_1h.8054907,86,,6110080,2,20251105,700,1422,322,0,0,0,0,0,1663,403,0,0,0,0,0,3,202511050700,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,3810,2025-11-05 07:00:00,7,2,0,0.9659258262890683,-0.25881904510252063,True,False,False,False,high
t_travospublic_measure_1h.8054908,86,,6110090,2,20251105,700,1353,326,0,0,0,0,0,1428,400,0,0,0,0,0,3,202511050700,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3507,2025-11-05 07:00:00,7,2,0,0.9659258262890683,-0.25881904510252063,False,True,False,False,high
t_travospublic_measure_1h.8054909,86,,6110100,2,20251105,700,718,111,0,0,0,0,0,540,115,0,0,0,0,0,3,202511050700,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1484,2025-11-05 07:00:00,7,2,0,0.9659258262890683,-0.25881904510252063,False,False,True,False,medium
t_travospublic_measure_1h.8054949,86,,6110530,2,20251105,700,1127,221,0,0,0,0,0,822,247,0,0,0,0,0,3,202511050700,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,2417,2025-11-05 07:00:00,7,2,0,0.9659258262890683,-0.25881904510252063,False,False,False,True,high
t_travospublic_measure_1h.8056016,86,,6110080,2,20251105,800,1097,339,0,0,0,0,0,1391,420,0,0,0,0,0,3,202511050800,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,3247,2025-11-05 08:00:00,8,2,0,0.8660254037844387,-0.49999999999999983,True,False,False,False,high
t_travospublic_measure_1h.8056017,86,,6110090,2,20251105,800,1461,382,0,0,0,0,0,1327,374,0,0,0,0,0,3,202511050800,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3544,2025-11-05 08:00:00,8,2,0,0.8660254037844387,-0.49999999999999983,False,True,False,False,high
t_travospublic_measure_1h.8056018,86,,6110100,2,20251105,800,655,106,0,0,0,0,0,446,105,0,0,0,0,0,3,202511050800,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1312,2025-11-05 08:00:00,8,2,0,0.8660254037844387,-0.49999999999999983,False,False,True,False,medium
t_travospublic_measure_1h.8056058,86,,6110530,2,20251105,800,738,231,0,0,0,0,0,678,283,0,0,0,0,0,3,202511050800,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,1930,2025-11-05 08:00:00,8,2,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,medium
t_travospublic_measure_1h.8057124,86,,6110080,2,20251105,900,998,462,0,0,0,0,0,1019,499,0,0,0,0,0,3,202511050900,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,2978,2025-11-05 09:00:00,9,2,0,0.7071067811865476,-0.7071067811865475,True,False,False,False,high
t_travospublic_measure_1h.8057125,86,,6110090,2,20251105,900,1320,444,0,0,0,0,0,1195,510,0,0,0,0,0,3,202511050900,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3469,2025-11-05 09:00:00,9,2,0,0.7071067811865476,-0.7071067811865475,False,True,False,False,high
t_travospublic_measure_1h.8057126,86,,6110100,2,20251105,900,577,146,0,0,0,0,0,427,148,0,0,0,0,0,3,202511050900,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1298,2025-11-05 09:00:00,9,2,0,0.7071067811865476,-0.7071067811865475,False,False,True,False,medium
t_travospublic_measure_1h.8057166,86,,6110530,2,20251105,900,635,268,0,0,0,0,0,570,328,0,0,0,0,0,3,202511050900,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,1801,2025-11-05 09:00:00,9,2,0,0.7071067811865476,-0.7071067811865475,False,False,False,True,medium
t_travospublic_measure_1h.8058232,86,,6110080,2,20251105,1000,876,446,0,0,0,0,0,1004,432,0,0,0,0,0,3,202511051000,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,2758,2025-11-05 10:00:00,10,2,0,0.49999999999999994,-0.8660254037844387,True,False,False,False,high
t_travospublic_measure_1h.8058233,86,,6110090,2,20251105,1000,1247,537,0,0,0,0,0,1135,548,0,0,0,0,0,3,202511051000,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3467,2025-11-05 10:00:00,10,2,0,0.49999999999999994,-0.8660254037844387,False,True,False,False,high
t_travospublic_measure_1h.8058234,86,,6110100,2,20251105,1000,491,146,0,0,0,0,0,402,138,0,0,0,0,0,3,202511051000,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1177,2025-11-05 10:00:00,10,2,0,0.49999999999999994,-0.8660254037844387,False,False,True,False,medium
t_travospublic_measure_1h.8058274,86,,6110530,2,20251105,1000,595,302,0,0,0,0,0,571,292,0,0,0,0,0,3,202511051000,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,1760,2025-11-05 10:00:00,10,2,0,0.49999999999999994,-0.8660254037844387,False,False,False,True,medium
t_travospublic_measure_1h.8059341,86,,6110080,2,20251105,1100,925,360,0,0,0,0,0,1118,431,0,0,0,0,0,3,202511051100,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,2834,2025-11-05 11:00:00,11,2,0,0.258819045102521,-0.9659258262890682,True,False,False,False,high
t_travospublic_measure_1h.8059342,86,,6110090,2,20251105,1100,1164,511,0,0,0,0,0,1134,514,0,0,0,0,0,3,202511051100,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3323,2025-11-05 11:00:00,11,2,0,0.258819045102521,-0.9659258262890682,False,True,False,False,high
t_travospublic_measure_1h.8059343,86,,6110100,2,20251105,1100,487,175,0,0,0,0,0,424,173,0,0,0,0,0,3,202511051100,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1259,2025-11-05 11:00:00,11,2,0,0.258819045102521,-0.9659258262890682,False,False,True,False,medium
t_travospublic_measure_1h.8059383,86,,6110530,2,20251105,1100,655,258,0,0,0,0,0,547,284,0,0,0,0,0,3,202511051100,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,1744,2025-11-05 11:00:00,11,2,0,0.258819045102521,-0.9659258262890682,False,False,False,True,medium
t_travospublic_measure_1h.8060451,86,,6110080,2,20251105,1200,949,325,0,0,0,0,0,1102,338,0,0,0,0,0,3,202511051200,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,2714,2025-11-05 12:00:00,12,2,0,1.2246467991473532e-16,-1.0,True,False,False,False,high
t_travospublic_measure_1h.8060452,86,,6110090,2,20251105,1200,1177,428,0,0,0,0,0,1234,407,0,0,0,0,0,3,202511051200,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3246,2025-11-05 12:00:00,12,2,0,1.2246467991473532e-16,-1.0,False,True,False,False,high
t_travospublic_measure_1h.8060453,86,,6110100,2,20251105,1200,487,126,0,0,0,0,0,449,126,0,0,0,0,0,3,202511051200,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1188,2025-11-05 12:00:00,12,2,0,1.2246467991473532e-16,-1.0,False,False,True,False,medium
t_travospublic_measure_1h.8060493,86,,6110530,2,20251105,1200,627,261,0,0,0,0,0,565,244,0,0,0,0,0,3,202511051200,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,1697,2025-11-05 12:00:00,12,2,0,1.2246467991473532e-16,-1.0,False,False,False,True,medium
t_travospublic_measure_1h.8061562,86,,6110080,2,20251105,1300,1020,380,0,0,0,0,0,1126,376,0,0,0,0,0,3,202511051300,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,2902,2025-11-05 13:00:00,13,2,0,-0.2588190451025208,-0.9659258262890683,True,False,False,False,high
t_travospublic_measure_1h.8061563,86,,6110090,2,20251105,1300,1225,385,0,0,0,0,0,1279,477,0,0,0,0,0,3,202511051300,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3366,2025-11-05 13:00:00,13,2,0,-0.2588190451025208,-0.9659258262890683,False,True,False,False,high
t_travospublic_measure_1h.8061564,86,,6110100,2,20251105,1300,472,123,0,0,0,0,0,464,147,0,0,0,0,0,3,202511051300,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1206,2025-11-05 13:00:00,13,2,0,-0.2588190451025208,-0.9659258262890683,False,False,True,False,medium
t_travospublic_measure_1h.8061604,86,,6110530,2,20251105,1300,549,239,0,0,0,0,0,595,222,0,0,0,0,0,3,202511051300,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,1605,2025-11-05 13:00:00,13,2,0,-0.2588190451025208,-0.9659258262890683,False,False,False,True,medium
t_travospublic_measure_1h.8062672,86,,6110080,2,20251105,1400,1036,375,0,0,0,0,0,1082,415,0,0,0,0,0,3,202511051400,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,2908,2025-11-05 14:00:00,14,2,0,-0.4999999999999998,-0.8660254037844388,True,False,False,False,high
t_travospublic_measure_1h.8062673,86,,6110090,2,20251105,1400,1237,394,0,0,0,0,0,1316,480,0,0,0,0,0,3,202511051400,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3427,2025-11-05 14:00:00,14,2,0,-0.4999999999999998,-0.8660254037844388,False,True,False,False,high
t_travospublic_measure_1h.8062674,86,,6110100,2,20251105,1400,442,124,0,0,0,0,0,504,137,0,0,0,0,0,3,202511051400,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1207,2025-11-05 14:00:00,14,2,0,-0.4999999999999998,-0.8660254037844388,False,False,True,False,medium
t_travospublic_measure_1h.8062714,86,,6110530,2,20251105,1400,576,251,0,0,0,0,0,680,287,0,0,0,0,0,3,202511051400,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,1794,2025-11-05 14:00:00,14,2,0,-0.4999999999999998,-0.8660254037844388,False,False,False,True,medium
t_travospublic_measure_1h.8063782,86,,6110080,2,20251105,1500,1150,421,0,0,0,0,0,1181,383,0,0,0,0,0,3,202511051500,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,3135,2025-11-05 15:00:00,15,2,0,-0.7071067811865471,-0.7071067811865479,True,False,False,False,high
t_travospublic_measure_1h.8063783,86,,6110090,2,20251105,1500,1367,356,0,0,0,0,0,1403,385,0,0,0,0,0,3,202511051500,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3511,2025-11-05 15:00:00,15,2,0,-0.7071067811865471,-0.7071067811865479,False,True,False,False,high
t_travospublic_measure_1h.8063784,86,,6110100,2,20251105,1500,461,95,0,0,0,0,0,602,131,0,0,0,0,0,3,202511051500,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1289,2025-11-05 15:00:00,15,2,0,-0.7071067811865471,-0.7071067811865479,False,False,True,False,medium
t_travospublic_measure_1h.8063824,86,,6110530,2,20251105,1500,632,192,0,0,0,0,0,690,241,0,0,0,0,0,3,202511051500,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,1755,2025-11-05 15:00:00,15,2,0,-0.7071067811865471,-0.7071067811865479,False,False,False,True,medium
t_travospublic_measure_1h.8064892,86,,6110080,2,20251105,1600,1117,413,0,0,0,0,0,1212,318,0,0,0,0,0,3,202511051600,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,3060,2025-11-05 16:00:00,16,2,0,-0.8660254037844384,-0.5000000000000004,True,False,False,False,high
t_travospublic_measure_1h.8064893,86,,6110090,2,20251105,1600,1435,288,0,0,0,0,0,1530,296,0,0,0,0,0,3,202511051600,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3549,2025-11-05 16:00:00,16,2,0,-0.8660254037844384,-0.5000000000000004,False,True,False,False,high
t_travospublic_measure_1h.8064894,86,,6110100,2,20251105,1600,547,107,0,0,0,0,0,606,104,0,0,0,0,0,3,202511051600,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1364,2025-11-05 16:00:00,16,2,0,-0.8660254037844384,-0.5000000000000004,False,False,True,False,medium
t_travospublic_measure_1h.8064934,86,,6110530,2,20251105,1600,614,149,0,0,0,0,0,809,188,0,0,0,0,0,3,202511051600,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,1760,2025-11-05 16:00:00,16,2,0,-0.8660254037844384,-0.5000000000000004,False,False,False,True,medium
t_travospublic_measure_1h.8066000,86,,6110080,2,20251105,1700,1402,250,0,0,0,0,0,1471,210,0,0,0,0,0,3,202511051700,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,3333,2025-11-05 17:00:00,17,2,0,-0.9659258262890683,-0.25881904510252063,True,False,False,False,high
t_travospublic_measure_1h.8066001,86,,6110090,2,20251105,1700,1596,184,0,0,0,0,0,1833,181,0,0,0,0,0,3,202511051700,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,3794,2025-11-05 17:00:00,17,2,0,-0.9659258262890683,-0.25881904510252063,False,True,False,False,high
t_travospublic_measure_1h.8066002,86,,6110100,2,20251105,1700,691,62,0,0,0,0,0,642,57,0,0,0,0,0,3,202511051700,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,1452,2025-11-05 17:00:00,17,2,0,-0.9659258262890683,-0.25881904510252063,False,False,True,False,medium
t_travospublic_measure_1h.8066042,86,,6110530,2,20251105,1700,818,132,0,0,0,0,0,1124,150,0,0,0,0,0,3,202511051700,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,2224,2025-11-05 17:00:00,17,2,0,-0.9659258262890683,-0.25881904510252063,False,False,False,True,high
t_travospublic_measure_1h.8067108,86,,6110080,2,20251105,1800,1507,195,0,0,0,0,0,1564,148,0,0,0,0,0,3,202511051800,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,3414,2025-11-05 18:00:00,18,2,0,-1.0,-1.8369701987210297e-16,True,False,False,False,high
